,count,mean,std,min,25%,50%,75%,max,coef_var,skew,kurtosis
NIR.1196 nm,60.0,0.4648925333333333,0.018968458866722167,0.426723,0.45639375,0.46250800000000003,0.47568525,0.51845,0.040801814412281735,0.5893772009398205,0.8982111080574007
NIR.1198 nm,60.0,0.4248493833333333,0.018066453034764313,0.389338,0.41600349999999997,0.4233095,0.43672500000000003,0.474097,0.04252437156202608,0.26558599493277074,0.12172643358128665
NIR.1200 nm,60.0,0.3807461166666667,0.018705545475300397,0.346388,0.37018399999999996,0.38065499999999997,0.39456050000000004,0.429533,0.04912865727709211,0.2301540503162221,-0.2614021059069853
NIR.1202 nm,60.0,0.3403439166666666,0.019639819427948648,0.30669,0.327613,0.339105,0.35584875000000005,0.388781,0.05770580423561359,0.3309543729607283,-0.37163306632864446
NIR.1204 nm,60.0,0.30958556666666665,0.020290324173439834,0.275889,0.29509825,0.3068125,0.32316475,0.359001,0.06554027822390891,0.4401624230126367,-0.4441876219957406
NIR.1206 nm,60.0,0.2869504666666666,0.02046129785176226,0.254164,0.27158974999999996,0.284745,0.2990015,0.336412,0.07130602744595269,0.43912456907547504,-0.4884256855693936
NIR.1208 nm,60.0,0.27002258333333334,0.020274065987633167,0.237333,0.25469025,0.26774200000000004,0.282602,0.319126,0.07508285320937601,0.44739417936241394,-0.5188522649892113
NIR.1210 nm,60.0,0.25345066666666666,0.019963287584341946,0.221255,0.23850749999999998,0.25081200000000003,0.266233,0.301999,0.07876596991002305,0.47436181633644176,-0.4882118099911512
NIR.1212 nm,60.0,0.23428978333333336,0.01961534711418299,0.201938,0.21987725000000002,0.2323295,0.24793500000000002,0.28253,0.0837225884761499,0.43929451960702626,-0.4556295826208756
NIR.1214 nm,60.0,0.21510325,0.01894401273568145,0.183944,0.2010805,0.2132965,0.22943325,0.261341,0.08806939335264088,0.409621878831352,-0.4947401413513184
NIR.1216 nm,60.0,0.19530453333333334,0.018093321323745228,0.165283,0.1822695,0.19344650000000002,0.20999025,0.239522,0.09264158396602448,0.36984212814398254,-0.4944468509950952
NIR.1218 nm,60.0,0.17589338333333332,0.017062901292323705,0.146564,0.16364275,0.174397,0.18895825,0.218119,0.09700706740052875,0.34462024539339575,-0.4565448411498614
NIR.1220 nm,60.0,0.15585565,0.015942691606346926,0.126276,0.14479150000000002,0.154347,0.1682525,0.195463,0.10229139339091604,0.33278129434496767,-0.40937733355811945
NIR.1222 nm,60.0,0.13765718333333335,0.01492873016100353,0.107763,0.127654,0.136938,0.14912875,0.174744,0.10844860979651161,0.2556846917139187,-0.3521610935080899
NIR.1224 nm,60.0,0.12033390000000001,0.013994247982653444,0.090286,0.110775,0.11982699999999999,0.13089825,0.154083,0.11629514195628533,0.19254916275195894,-0.39890879142551006
NIR.1226 nm,60.0,0.1051562,0.013088570605749694,0.075373,0.0965525,0.105171,0.11469774999999999,0.135921,0.12446789258027291,0.11681186457038308,-0.34638745485204003
NIR.1228 nm,60.0,0.08994705000000001,0.012062542822159876,0.061726,0.08256625,0.0899405,0.09909625,0.118325,0.13410715328807196,0.1286076029479383,-0.31242752430504117
NIR.1230 nm,60.0,0.07536438333333333,0.010873711273091858,0.048973,0.06812075,0.075189,0.08381575000000001,0.101493,0.14428183171084827,0.15583999467675178,-0.16108237406969828
NIR.1232 nm,60.0,0.062176083333333326,0.009876243673311871,0.038575,0.05565775,0.061689999999999995,0.06984075,0.086168,0.15884312976686168,0.15992949283774363,-0.1121652938877471
NIR.1234 nm,60.0,0.0495586,0.009146501063340829,0.028447,0.043241,0.0493835,0.056425249999999996,0.072287,0.18455931086311617,0.22602160867412294,-0.09105594701911457
NIR.1236 nm,60.0,0.039289116666666665,0.008492660698033385,0.02023,0.0332925,0.0388815,0.0451575,0.061218,0.21615809716685883,0.34594911010202856,0.06359330048630119
NIR.1238 nm,60.0,0.029099616666666668,0.008095186134084888,0.010885,0.02300175,0.028857,0.03445525,0.050044,0.2781887550896107,0.34600932516393634,0.1697539581351326
NIR.1240 nm,60.0,0.02125165,0.00773702371897399,0.004133,0.015775749999999998,0.0207325,0.02606675,0.040826,0.3640669651050149,0.35815245609617025,0.10104722856688664
NIR.1242 nm,60.0,0.014271716666666665,0.007477415648656183,-0.002146,0.00884275,0.0138695,0.01888475,0.032988,0.5239324618965144,0.3355884022666238,0.1203487326273125
NIR.1244 nm,60.0,0.008891800000000002,0.0071159916583253486,-0.006477,0.003779,0.0082885,0.01360675,0.026985,0.8002869675797192,0.3699584205891145,0.1115189142762798
NIR.1246 nm,60.0,0.004261216666666667,0.006773997738340303,-0.010582,-0.00065175,0.0037064999999999997,0.0088205,0.0214,1.589686295777881,0.33159165072227975,0.1642459737195896
NIR.1248 nm,60.0,-0.0003462666666666666,0.006506733388214914,-0.015021,-0.004554,-0.000812,0.00436,0.016041,-18.791105279788933,0.2815724944724669,0.2315943134041274
NIR.1250 nm,60.0,-0.003441983333333333,0.00619681765099777,-0.017327,-0.00744825,-0.003826,0.001054,0.012094,-1.8003624802554061,0.2599006490542616,0.2632769169690712
NIR.1252 nm,60.0,-0.007277233333333332,0.005956926671393696,-0.020904,-0.01120525,-0.007773,-0.0032245,0.007511,-0.8185702448357705,0.23188397625232973,0.21346062854979797
NIR.1254 nm,60.0,-0.010784966666666665,0.005842773250187563,-0.02387,-0.01477,-0.011234000000000001,-0.006875,0.003694,-0.5417516280551846,0.22383924676753775,0.1658738790212202
NIR.1256 nm,60.0,-0.015192916666666667,0.005711371111737418,-0.027886,-0.018824999999999998,-0.015865499999999998,-0.01193675,-0.001214,-0.3759232830038615,0.2362496619408023,0.10625090891543687
NIR.1258 nm,60.0,-0.018998499999999998,0.005616203918807358,-0.031309,-0.02228275,-0.019485000000000002,-0.015582,-0.005412,-0.29561301780705623,0.2342613919433006,0.08508108060372166
NIR.1260 nm,60.0,-0.023200666666666665,0.0054964659853112535,-0.03531,-0.026328999999999998,-0.023755,-0.020114,-0.010057,-0.23690982954417633,0.26775302252554717,0.138408422457164
NIR.1262 nm,60.0,-0.026724516666666663,0.005429075067123614,-0.03919,-0.029823500000000003,-0.027159,-0.023563,-0.014084,-0.2031496073377173,0.19651243100197177,0.14410965861589187
NIR.1264 nm,60.0,-0.03008355,0.005351149708319462,-0.042025,-0.033036249999999996,-0.030527,-0.0270125,-0.017764,-0.17787627152777719,0.1960883320490515,0.09916785047118903
NIR.1266 nm,60.0,-0.03340151666666667,0.005306760228082817,-0.045109,-0.03633675,-0.0339125,-0.030418,-0.021488,-0.15887782225705768,0.16061525942057228,0.03678719923004259
NIR.1268 nm,60.0,-0.03577186666666666,0.005249519492027355,-0.0469,-0.0388935,-0.036402000000000004,-0.032787250000000004,-0.023654,-0.14674994573092884,0.21596320034600835,-0.02494895118984486
NIR.1270 nm,60.0,-0.038496983333333325,0.005113059910052425,-0.04932,-0.04156025,-0.0392455,-0.035753,-0.025991,-0.1328171577959769,0.24891927605922415,0.052806950559978194
NIR.1272 nm,60.0,-0.04016045,0.0050664131210069975,-0.050815,-0.0431695,-0.040848499999999996,-0.037486500000000006,-0.027169,-0.12615429162290256,0.26260480261317415,0.11968996522839825
NIR.1274 nm,60.0,-0.04198755,0.004921912727361459,-0.052177,-0.044879499999999996,-0.042867,-0.03931725,-0.028784,-0.11722314656038418,0.3546918207797123,0.18130270499259415
NIR.1276 nm,60.0,-0.04283021666666667,0.004851551211277659,-0.052712,-0.04573075,-0.043532,-0.040121,-0.029554,-0.11327402915179413,0.3624578721947987,0.2444585241118986
NIR.1278 nm,60.0,-0.04364848333333334,0.004723811946384219,-0.053178,-0.046511000000000004,-0.044149499999999994,-0.041029750000000004,-0.030701,-0.10822396531649366,0.41277676683422365,0.32860751197655214
NIR.1280 nm,60.0,-0.04371543333333334,0.004748944076627757,-0.052972,-0.04667425,-0.044042,-0.041012,-0.031122,-0.10863312369379288,0.3857939947320108,0.26519653025930223
NIR.1282 nm,60.0,-0.04369750000000001,0.004701838805461367,-0.053125,-0.04644525,-0.044067,-0.04101125,-0.031394,-0.10759972093280773,0.38158844120879704,0.31197090288156115
NIR.1284 nm,60.0,-0.0437814,0.00463187304500941,-0.053144,-0.0464335,-0.0441165,-0.041011,-0.031097,-0.10579545297796349,0.3377073098595959,0.38838656476706124
NIR.1286 nm,60.0,-0.043244649999999996,0.0045941126393701254,-0.052542,-0.0458585,-0.043633,-0.040646999999999996,-0.029836,-0.10623539881511646,0.40340407913162546,0.5379471395336264
NIR.1288 nm,60.0,-0.04337433333333334,0.004577112214703579,-0.052719,-0.045951,-0.0436,-0.04084225,-0.029678,-0.10552582283002032,0.3541760579819826,0.5925758735895634
NIR.1290 nm,60.0,-0.042920316666666666,0.0044763862978805915,-0.05178,-0.045386499999999996,-0.043220999999999996,-0.040335249999999996,-0.028968,-0.10429527658534497,0.4356286368212346,0.667796306331252
NIR.1292 nm,60.0,-0.04326309999999999,0.004457896770557742,-0.052152,-0.0459095,-0.043128,-0.04070650000000001,-0.029269,-0.10304154742858794,0.41203981402966056,0.650501993499434
NIR.1294 nm,60.0,-0.04312565000000001,0.004374149718148621,-0.051559,-0.0456785,-0.0433085,-0.0405475,-0.029262,-0.10142802991140122,0.41954034795192086,0.6237037445554239
NIR.1296 nm,60.0,-0.04341478333333334,0.004314975350369198,-0.051585,-0.046074500000000004,-0.043702,-0.04058425,-0.029877,-0.09938954013058986,0.38862173356616014,0.512888487215549
NIR.1298 nm,60.0,-0.04346329999999999,0.004283177670762915,-0.051607,-0.04607075,-0.043775499999999995,-0.04065325,-0.03003,-0.09854699644902518,0.38396669070386047,0.5070939789362598
NIR.1300 nm,60.0,-0.0437483,0.004244363318128079,-0.051989,-0.04636375,-0.044105000000000005,-0.04094825,-0.030565,-0.09701778853413913,0.3722754722257949,0.46758289650753904
NIR.1302 nm,60.0,-0.04394123333333333,0.004230200277210374,-0.052124,-0.046442250000000004,-0.044116,-0.040978,-0.031404,-0.09626949351012848,0.272696111223317,0.21617173574697368
NIR.1304 nm,60.0,-0.04419628333333333,0.0041947814233340005,-0.05237,-0.046783,-0.044423000000000004,-0.04131625,-0.03232,-0.09491253804525797,0.23242506017914574,0.07057569326908109
NIR.1306 nm,60.0,-0.04480816666666668,0.004166830922638103,-0.053002,-0.047308750000000004,-0.045022,-0.041854749999999996,-0.033693,-0.09299266702062724,0.19915064487478862,-0.1409438023958316
NIR.1308 nm,60.0,-0.04463291666666667,0.00408437676631442,-0.052737,-0.047207,-0.0448465,-0.041751500000000004,-0.034155,-0.09151041588471333,0.20591050912116635,-0.19046810140647485
NIR.1310 nm,60.0,-0.04519048333333334,0.0040714042157286605,-0.05304,-0.04770075,-0.045421,-0.04213625,-0.035496,-0.09009428347329751,0.12516666097685322,-0.38672841946743697
NIR.1312 nm,60.0,-0.044599599999999996,0.004016278255266786,-0.052466,-0.047105499999999995,-0.044751,-0.041683250000000005,-0.035629,-0.09005188959691984,0.1123273064187081,-0.4912957883423079
NIR.1314 nm,60.0,-0.044135600000000004,0.004059404682913619,-0.052274,-0.04661475,-0.044392,-0.04105875,-0.035932,-0.09197574481628477,0.01948514700412641,-0.5873053183931098
NIR.1316 nm,60.0,-0.04317966666666666,0.0040830433550904195,-0.051332,-0.04581375,-0.043268,-0.0400645,-0.035289,-0.0945593996037584,-0.021325859875373464,-0.6280819459567479
NIR.1318 nm,60.0,-0.04236341666666667,0.004079152364142212,-0.050416,-0.04500875,-0.042409,-0.03935275,-0.034887,-0.09628950365922355,-0.03848103239456335,-0.646320522135508
NIR.1320 nm,60.0,-0.04165090000000001,0.004022455863806487,-0.049718,-0.044464250000000004,-0.0417765,-0.038464,-0.034467,-0.09657548489483986,-0.02301731056793216,-0.711978094342538
NIR.1322 nm,60.0,-0.04037271666666666,0.004011912469648895,-0.048087,-0.04314575,-0.04059,-0.0374255,-0.033096,-0.09937187291043238,-0.003914567146703446,-0.7212122835009036
NIR.1324 nm,60.0,-0.03946701666666667,0.003937693123557337,-0.047005,-0.04212125,-0.039763,-0.036514250000000005,-0.032354,-0.09977174501976133,0.03903984231881477,-0.7297268746359964
NIR.1326 nm,60.0,-0.0377319,0.003982306944473266,-0.045554,-0.04046125,-0.038064,-0.03476575,-0.030384,-0.10554217901757573,0.006348081119733849,-0.677558515026258
NIR.1328 nm,60.0,-0.036345850000000006,0.0040517047085042186,-0.044502,-0.03901425,-0.036477499999999996,-0.03317625,-0.028914,-0.1114764053806478,-0.05616224337461112,-0.6829469624779034
NIR.1330 nm,60.0,-0.034352999999999995,0.004128760748945608,-0.042504,-0.0370135,-0.0344575,-0.031288,-0.026203,-0.12018632285231592,-0.057669753170613514,-0.569305286532169
NIR.1332 nm,60.0,-0.0330764,0.004115156982404257,-0.041216,-0.0356545,-0.033104999999999996,-0.03009,-0.024685,-0.1244136901961597,-0.03702504440785088,-0.5519524724876401
NIR.1334 nm,60.0,-0.030976,0.004108418607886387,-0.039177,-0.03362275,-0.031135499999999997,-0.027921,-0.02247,-0.13263231559550578,-0.034859685722990086,-0.5311281409519797
NIR.1336 nm,60.0,-0.028961550000000003,0.003972124852634325,-0.036896,-0.031671500000000005,-0.0291965,-0.026019,-0.02093,-0.1371516666972011,-0.030154581262841068,-0.5707892172729601
NIR.1338 nm,60.0,-0.026240183333333337,0.003947025168108713,-0.034003,-0.028924000000000002,-0.026354000000000002,-0.02300775,-0.01891,-0.15041911552099343,-0.08419112057284171,-0.7213059370698449
NIR.1340 nm,60.0,-0.02267605,0.00389451967589486,-0.030393,-0.02504225,-0.02274,-0.0193885,-0.0157,-0.17174594675416838,-0.11836504623476,-0.7732441531067251
NIR.1342 nm,60.0,-0.019228233333333337,0.0038643669570229836,-0.026996,-0.021568,-0.019498500000000002,-0.0159815,-0.012374,-0.20097358348173688,-0.14536898192652126,-0.8187947521545622
NIR.1344 nm,60.0,-0.014005566666666663,0.003904050028188531,-0.021952,-0.01638225,-0.014259,-0.01034325,-0.007267,-0.27874988003735646,-0.06769325210230386,-0.8812569574975129
NIR.1346 nm,60.0,-0.008405233333333335,0.004043059499206547,-0.016581,-0.010906250000000001,-0.0085015,-0.00477725,-0.000991,-0.481016925868393,-0.01685807248115807,-0.9011857051586865
NIR.1348 nm,60.0,0.00028321666666666657,0.004209325672037843,-0.0076,-0.00248875,0.0001425,0.004091,0.008786,14.862563427427215,0.10788973047360245,-0.8759496722984159
NIR.1350 nm,60.0,0.012088199999999999,0.004512025351533539,0.004459,0.008819750000000001,0.011155499999999999,0.01566675,0.022755,0.37325866146601966,0.4461057160015267,-0.5233902616322132
NIR.1352 nm,60.0,0.029879849999999996,0.005223885568687906,0.021267,0.0262535,0.0285465,0.033491,0.044084,0.17482971195263386,0.6375444909634594,0.03364931873312704
NIR.1354 nm,60.0,0.05364588333333333,0.006057944225592992,0.044608,0.0492315,0.0524925,0.05724875,0.071905,0.11292468031426442,0.8778679228367658,0.6177132968950487
NIR.1356 nm,60.0,0.08318914999999999,0.007033981216692268,0.073156,0.07790725,0.08229600000000001,0.08655974999999999,0.105692,0.08455407005231173,1.048798031785519,1.1317620231094883
NIR.1358 nm,60.0,0.11536214999999998,0.007895051069112743,0.104507,0.109375,0.114067,0.1190165,0.141879,0.06843710063580424,1.196944713933725,1.6840578994565427
NIR.1360 nm,60.0,0.14455891666666665,0.008830078793612911,0.132556,0.13777224999999999,0.142849,0.1487365,0.173822,0.06108290652159411,1.1506774272422833,1.4567238938763905
NIR.1362 nm,60.0,0.16828553333333332,0.00947534768463051,0.155659,0.16076725,0.1664455,0.1727745,0.200414,0.05630518260807432,1.1997252205482662,1.6580093719387947
NIR.1364 nm,60.0,0.18478236666666667,0.009966995684855134,0.170441,0.17754225,0.18245250000000002,0.18894375,0.219347,0.05393910612063345,1.2716604475173705,1.976138840198153
NIR.1366 nm,60.0,0.19845283333333333,0.010629697167372951,0.183973,0.19084825,0.196355,0.20263475,0.234941,0.053562839032480186,1.2464077926054327,1.867855812533802
NIR.1368 nm,60.0,0.21233046666666672,0.011337600692979372,0.196043,0.20400649999999998,0.210318,0.21655625,0.251239,0.05339601457560982,1.227983186000459,1.906879949426291
NIR.1370 nm,60.0,0.22977855000000005,0.01201912148207378,0.21241,0.22173525,0.22771049999999998,0.23403775,0.271528,0.052307412863706285,1.2802985141974046,2.148129203667826
NIR.1372 nm,60.0,0.25053108333333335,0.01275482072812069,0.231595,0.242193,0.2479885,0.25475125,0.295522,0.050911130700498,1.3057934950205983,2.325953813711559
NIR.1374 nm,60.0,0.2725859666666667,0.013151626711225209,0.252718,0.263831,0.269743,0.27729875,0.318614,0.04824762944347664,1.3559330581013551,2.3847619871911863
NIR.1376 nm,60.0,0.2960071,0.013188200823951739,0.274084,0.28755975,0.293683,0.30006900000000003,0.342487,0.04455366382749514,1.335694690599137,2.484553182486103
NIR.1378 nm,60.0,0.31634968333333335,0.013291690542376229,0.295116,0.30754275,0.31443750000000004,0.3208535,0.362361,0.042015817440762084,1.2284103720654542,2.1365000445472764
NIR.1380 nm,60.0,0.3336155666666666,0.012835468069174658,0.311991,0.325644,0.331611,0.33758125,0.378291,0.03847382841700331,1.2660879459581016,2.3571327691222774
NIR.1382 nm,60.0,0.3450730166666667,0.013194735598267667,0.322896,0.33660825,0.343873,0.3487205,0.389995,0.0382375177454501,1.140626933364661,1.9784271469117791
NIR.1384 nm,60.0,0.3526093333333334,0.013521760765229146,0.329194,0.34405450000000004,0.35149149999999996,0.3564095,0.397518,0.03834771087141523,1.05813277601577,1.7212562816933592
NIR.1386 nm,60.0,0.3587295833333332,0.014022136022020914,0.333041,0.350017,0.35794800000000004,0.36236399999999996,0.404558,0.039088317979594896,0.9510620721285973,1.6104753646320593
NIR.1388 nm,60.0,0.3652108833333333,0.014426702086334673,0.336796,0.35759375,0.36437149999999996,0.369621,0.411484,0.03950238819462347,0.8526136879811831,1.5443547339485098
NIR.1390 nm,60.0,0.37088001666666665,0.014589033595033139,0.343026,0.363948,0.370375,0.37570175,0.417367,0.03933626223961596,0.8341310952860487,1.5330655809488065
NIR.1392 nm,60.0,0.37378558333333334,0.014777536197813345,0.345607,0.36644475,0.37312999999999996,0.3790155,0.421245,0.03953479442955155,0.796278857343777,1.5140553690270795
NIR.1394 nm,60.0,0.36943901666666673,0.014738506651684604,0.341031,0.36144425,0.368573,0.37464325,0.416689,0.03989428833117185,0.7923038801078214,1.458459600809801
NIR.1396 nm,60.0,0.3577154166666668,0.014362142974620684,0.329991,0.35024475,0.356835,0.36265674999999997,0.403798,0.04014963377439192,0.8124272379919325,1.4744423874215573
NIR.1398 nm,60.0,0.342058,0.01361038675523656,0.31461,0.33582199999999995,0.3409655,0.34647,0.385441,0.039789704539103195,0.8325398850150532,1.5200899835181167
NIR.1400 nm,60.0,0.3253354333333334,0.012607044812079686,0.301854,0.3196655,0.323996,0.3298945,0.364423,0.038750912198250206,0.8593860891601368,1.3777728794959505
NIR.1402 nm,60.0,0.3121867166666667,0.011921373941252545,0.289604,0.306298,0.3114615,0.31685125,0.346982,0.038186679012295825,0.6718267387992088,1.0211989018656111
NIR.1404 nm,60.0,0.3040861,0.011404071053794781,0.283237,0.2971855,0.303307,0.31017775,0.33608,0.03750276995165113,0.5548170115029322,0.6558583804478344
NIR.1406 nm,60.0,0.3007145833333333,0.011048278809568251,0.277902,0.293915,0.29995700000000003,0.307296,0.329479,0.0367400831948398,0.39987144736619473,0.4603637924434123
NIR.1408 nm,60.0,0.2995275833333333,0.011168236094724811,0.276863,0.29243825,0.29847250000000003,0.30635249999999997,0.328951,0.03728616900800114,0.358962735569145,0.36784119000472426
NIR.1410 nm,60.0,0.2972485666666667,0.011521399254955555,0.274374,0.29061975,0.29604600000000003,0.3042815,0.328051,0.038760150752469746,0.32948013554762134,0.3690278449925102
NIR.1412 nm,60.0,0.29108215,0.01202827214696797,0.267325,0.283531,0.2902815,0.29863875,0.322452,0.041322603076031875,0.24284586309018227,0.16909181886260383
NIR.1414 nm,60.0,0.2780277666666667,0.011948685886707753,0.254868,0.27094175,0.27700349999999996,0.28580275,0.308979,0.042976591978431,0.2783583218982009,0.1504538872830694
NIR.1416 nm,60.0,0.26000144999999997,0.01196511967036984,0.236587,0.25355799999999995,0.2589945,0.268104,0.290704,0.04601943439303835,0.2549750224578986,0.15357677588245977
NIR.1418 nm,60.0,0.23936546666666667,0.011686323165755057,0.217398,0.2324205,0.238901,0.247573,0.269241,0.04882209338086804,0.30502107776636506,0.05059748097404082
NIR.1420 nm,60.0,0.22090329999999997,0.011492670574127834,0.198011,0.21355849999999998,0.2205545,0.22899550000000002,0.249374,0.05202579850155174,0.17579976723449495,0.006909696610734706
NIR.1422 nm,60.0,0.20632596666666667,0.01101745869366737,0.184362,0.19964325,0.205839,0.2140745,0.23386,0.053398313705549275,0.2024787891509655,-0.041079144613946905
NIR.1424 nm,60.0,0.19773873333333328,0.010690072995052374,0.176385,0.19104975000000002,0.197572,0.2051535,0.224821,0.054061603484795474,0.1947237005914588,-0.005912254475772372
NIR.1426 nm,60.0,0.19330413333333332,0.010443215904241323,0.17263,0.186673,0.193138,0.20034725,0.220504,0.054024793594211765,0.22462848261853843,0.05721055662857166
NIR.1428 nm,60.0,0.19348558333333338,0.010111804811815736,0.173392,0.18710625,0.19320900000000002,0.2005085,0.220685,0.05226128292150484,0.28271764319395115,0.14264579159420343
NIR.1430 nm,60.0,0.19478679999999995,0.009876864226178918,0.175211,0.18861775,0.194446,0.20172225,0.222163,0.050706024361912204,0.3642228056013248,0.33632634554738416
NIR.1432 nm,60.0,0.19525330000000002,0.009701315964027677,0.17611,0.18941275000000002,0.1948435,0.20074250000000002,0.222347,0.04968579769984772,0.42603976179565883,0.4725107970627329
NIR.1434 nm,60.0,0.19415086666666662,0.009566313324682016,0.175334,0.187988,0.19318200000000002,0.199343,0.221434,0.04927257595561605,0.5339231698929098,0.7203091749221637
NIR.1436 nm,60.0,0.18916996666666666,0.009306740207344654,0.171653,0.1835435,0.1883125,0.1939385,0.215752,0.04919776839493719,0.610372184526967,0.8549746100616118
NIR.1438 nm,60.0,0.18258645,0.009024037576600526,0.164625,0.17706424999999998,0.1815955,0.186913,0.209041,0.04942336945923712,0.6928334040416361,1.0863068280492336
NIR.1440 nm,60.0,0.17412239999999998,0.00893936298340953,0.156393,0.16932675000000003,0.17349599999999998,0.17858374999999999,0.200297,0.051339534622825846,0.6128266525669444,1.0244975514335182
NIR.1442 nm,60.0,0.16658356666666665,0.008694308536490041,0.149285,0.161216,0.165936,0.1712235,0.192172,0.05219187408736021,0.5922691594758015,0.9592423674248374
NIR.1444 nm,60.0,0.15901094999999998,0.008426812929571892,0.142153,0.15401175,0.1586205,0.16373625,0.183974,0.05299517378879815,0.564212679343389,0.955541543182004
NIR.1446 nm,60.0,0.1519236666666667,0.008153229131873833,0.135374,0.14727,0.1518235,0.156125,0.175816,0.05366661633939301,0.5238571246616723,0.9194209537928972
NIR.1448 nm,60.0,0.14372000000000001,0.008053907726130028,0.127312,0.138821,0.1436405,0.14779625000000002,0.167254,0.056038879252226746,0.4435603691469752,0.8142190328302235
NIR.1450 nm,60.0,0.13387806666666666,0.007868205993414399,0.117729,0.12858225,0.133842,0.13810624999999999,0.156358,0.05877143425595529,0.41906551250920426,0.6803851583216041
NIR.1452 nm,60.0,0.12410581666666666,0.007679858043999819,0.108534,0.11861775000000001,0.12400749999999999,0.127969,0.146486,0.06188153182720675,0.48822403566962524,0.7743621223425623
NIR.1454 nm,60.0,0.11465468333333331,0.007656306308387426,0.099353,0.1092295,0.114426,0.11883574999999999,0.137275,0.06677709174886817,0.5502861762428262,0.9432868994285406
NIR.1456 nm,60.0,0.10728001666666666,0.007586876654631923,0.092128,0.10228025,0.106692,0.11114850000000001,0.13018,0.07072031577143917,0.6017314749147833,1.0863632853656218
NIR.1458 nm,60.0,0.10123825,0.007616387803527919,0.086203,0.09600525,0.100664,0.10511050000000001,0.123365,0.07523231390830955,0.5848503702437367,0.9524523892916466
NIR.1460 nm,60.0,0.0980646,0.007609669282107525,0.083316,0.09222375,0.097681,0.101872,0.119438,0.07759853486484955,0.5502608562091557,0.8275933135139297
NIR.1462 nm,60.0,0.09572498333333335,0.007566012653590647,0.080803,0.0900585,0.09555250000000001,0.0996795,0.116286,0.07903905950282898,0.5200676323427058,0.7630450950360901
NIR.1464 nm,60.0,0.09449915,0.007468530855972289,0.079807,0.0895275,0.0940695,0.09805950000000001,0.114482,0.07903278342685928,0.5554586956848441,0.7819824888910429
NIR.1466 nm,60.0,0.09379169999999999,0.007286496471125806,0.078952,0.0894865,0.0933975,0.09770075,0.112444,0.07768807337030682,0.5156910219854561,0.7107491808491879
NIR.1468 nm,60.0,0.09218678333333334,0.0069701668415983785,0.077237,0.08790875,0.091904,0.095976,0.109454,0.07560917725478411,0.3908048722783584,0.5189052546127635
NIR.1470 nm,60.0,0.09009511666666667,0.006675088961742393,0.075341,0.0865505,0.0897225,0.09336950000000001,0.106436,0.07408935365985311,0.3859909849490234,0.5181247739644967
NIR.1472 nm,60.0,0.08715519999999999,0.00639800220619753,0.072852,0.083773,0.0866525,0.09034175,0.102798,0.07340929980308153,0.43852012827243986,0.5112584236314461
NIR.1474 nm,60.0,0.08427874999999999,0.006139383076788687,0.070882,0.08073649999999999,0.0839565,0.08741675,0.098874,0.07284615726726712,0.37005616907997374,0.32124516820428006
NIR.1476 nm,60.0,0.08073233333333335,0.006048925991423397,0.066955,0.077712,0.0807325,0.08369599999999999,0.094944,0.07492569261497949,0.239730890775716,0.27063748603780313
NIR.1478 nm,60.0,0.07906863333333333,0.005750136481701289,0.066504,0.075912,0.07882,0.08219499999999999,0.092621,0.07272335740849561,0.30937706671967485,0.2567444555075227
NIR.1480 nm,60.0,0.07577088333333333,0.005508520211305536,0.064179,0.07260925,0.0757805,0.07922425,0.088422,0.07269969636057037,0.26697414546005244,0.11644349961113187
NIR.1482 nm,60.0,0.07265673333333332,0.005498006152824602,0.060945,0.0698105,0.0726985,0.07588875,0.085229,0.07567097914519419,0.25791433980184164,0.15539106798108016
NIR.1484 nm,60.0,0.06947553333333331,0.005421383138504719,0.058972,0.066333,0.069208,0.0730635,0.082097,0.07803298338846464,0.39499622225593434,0.12903009966502443
NIR.1486 nm,60.0,0.06593154999999999,0.005641189198540395,0.055048,0.06292575,0.0658305,0.069312,0.079089,0.08556130105450874,0.3053191501582394,0.09988225151869345
NIR.1488 nm,60.0,0.06347266666666666,0.005777074782236077,0.05248,0.060488,0.063253,0.066844,0.077735,0.09101673343228178,0.4456780714178472,0.29268814015265043
NIR.1490 nm,60.0,0.05991411666666667,0.005979430807591001,0.048468,0.056315,0.059812500000000005,0.063275,0.074444,0.09980003278455524,0.4539957605185695,0.34399017319144276
NIR.1492 nm,60.0,0.05709621666666666,0.00616324556006134,0.044599,0.0537705,0.057161500000000004,0.0605445,0.072774,0.10794490283030442,0.4313398393198709,0.4178569942560735
NIR.1494 nm,60.0,0.05305426666666667,0.006214522461075271,0.040931,0.049559,0.052864999999999995,0.05664375,0.069386,0.11713520611113785,0.6109095632842556,0.6860105560087226
NIR.1496 nm,60.0,0.04969396666666667,0.006464926517774659,0.03674,0.04608375,0.049878,0.052956249999999996,0.066393,0.1300947972444943,0.5163416784699385,0.5976067363574775
NIR.1498 nm,60.0,0.04566951666666666,0.006476585254517966,0.032361,0.04192375,0.045802499999999996,0.04895775,0.062734,0.14181418432319662,0.47536763536008264,0.6098526573876444
NIR.1500 nm,60.0,0.04053536666666667,0.0063307566821322065,0.027816,0.036945,0.040509,0.0435,0.056827,0.1561785966855003,0.5445708766554805,0.6430028806879062
NIR.1502 nm,60.0,0.03559116666666666,0.0061936083077682984,0.022659,0.032013,0.035629999999999995,0.038991,0.051068,0.17402094080745595,0.36864578538320647,0.443244483083685
